time,user_id,exercise_code
2011-01-29T17:07:00,124,strength2
2011-01-29T17:07:30,257,strength1
2011-01-29T17:13:00,318,cardio4
2011-01-29T17:17:00,124,strength4
2011-01-29T17:17:30,79,strength1
2011-01-29T17:20:00,124,strength3
2011-01-29T17:24:00,318,strength2
2011-01-29T17:28:00,124,strength5
2011-01-29T17:29:30,121,cardio3
2011-01-29T17:30:30,277,cardio3
2011-01-29T17:31:00,283,strength3
2011-01-29T17:31:00,46,cardio2
2011-01-29T17:32:00,318,strength1
2011-01-29T17:33:30,274,cardio2
2011-01-29T17:34:30,75,cardio1
2011-01-29T17:36:00,248,cardio3
2011-01-29T17:40:30,257,cardio1
2011-01-29T17:42:00,46,strength1
2011-01-29T17:43:30,201,cardio3
2011-01-29T17:46:00,34,strength1
2011-01-29T17:47:00,288,cardio3
2011-01-29T17:48:30,159,strength1
2011-01-29T17:49:00,123,strength1
2011-01-29T17:49:00,273,cardio3
2011-01-29T17:49:30,279,cardio1
2011-01-29T17:50:30,291,cardio4
2011-01-29T17:52:30,201,strength1
2011-01-29T17:54:30,27,strength3
2011-01-29T17:59:30,232,cardio4
2011-01-29T18:01:30,159,strength5
2011-01-29T18:02:00,163,strength2
2011-01-29T18:06:00,124,cardio3
2011-01-29T18:07:30,218,cardio5
2011-01-29T18:08:00,283,cardio2
2011-01-29T18:08:30,232,strength2
2011-01-29T18:09:00,34,cardio2
2011-01-29T18:10:30,79,cardio1
2011-01-29T18:13:00,318,cardio3
2011-01-29T18:13:30,291,cardio1
2011-01-29T18:16:00,34,strength2
2011-01-29T18:16:30,232,strength1
2011-01-29T18:20:30,291,strength5
2011-01-29T18:21:00,8,cardio2
2011-01-29T18:21:30,312,cardio2
2011-01-29T18:24:00,123,cardio2
2011-01-29T18:24:00,46,cardio1
2011-01-29T18:24:30,205,strength2
2011-01-29T18:25:30,257,cardio3
2011-01-29T18:28:00,8,strength1
2011-01-29T18:28:30,290,cardio3
2011-01-29T18:30:30,272,cardio2
2011-01-29T18:31:30,75,cardio3
2011-01-29T18:33:30,177,cardio4
2011-01-29T18:34:00,346,cardio2
2011-01-29T18:38:30,279,cardio5
2011-01-29T18:39:30,69,strength3
2011-01-29T18:42:00,34,cardio1
2011-01-29T18:42:30,169,strength5
2011-01-29T18:47:30,69,strength1
2011-01-29T18:52:30,201,cardio5
2011-01-29T18:55:00,163,cardio4
2011-01-29T18:56:30,232,cardio3
2011-01-29T18:58:30,69,strength4
2011-01-29T19:00:00,124,cardio5
2011-01-29T19:03:00,283,cardio3
2011-01-29T19:03:30,205,cardio5
2011-01-29T19:03:30,43,cardio2
2011-01-29T19:05:00,91,cardio5
2011-01-29T19:06:30,27,cardio3
2011-01-29T19:06:30,316,cardio2
2011-01-29T19:06:30,43,strength3
2011-01-29T19:07:30,291,cardio5
2011-01-29T19:09:30,69,strength5
2011-01-29T19:11:30,166,strength3
2011-01-29T19:15:30,246,cardio3
2011-01-29T19:17:00,280,strength1
2011-01-29T19:17:00,8,cardio5
2011-01-29T19:17:30,166,strength2
2011-01-29T19:21:30,316,strength4
2011-01-29T19:22:30,205,cardio1
2011-01-29T19:22:30,312,cardio3
2011-01-29T19:23:00,14,strength2
2011-01-29T19:23:00,346,cardio3
2011-01-29T19:24:30,169,cardio4
2011-01-29T19:24:30,291,cardio2
2011-01-29T19:26:30,232,cardio1
2011-01-29T19:27:00,34,cardio5
2011-01-29T19:29:30,159,cardio5
2011-01-29T19:31:30,316,strength1
2011-01-29T19:34:30,177,cardio1
2011-01-29T19:37:00,14,strength1
2011-01-29T19:37:30,69,cardio1
2011-01-29T19:39:30,166,cardio1
2011-01-29T19:40:00,8,cardio1
2011-01-29T19:42:00,14,strength3
2011-01-29T19:42:30,316,strength5
2011-01-29T19:45:30,43,cardio5
2011-01-29T19:50:30,290,cardio5
2011-01-29T19:53:30,323,cardio3
2011-01-29T19:55:30,268,cardio1
2011-01-29T19:59:00,14,strength5
2011-01-29T20:03:30,169,cardio1
2011-01-29T20:04:30,272,cardio5
2011-01-29T20:06:00,238,strength5
2011-01-29T20:10:00,280,cardio1
2011-01-29T20:12:30,43,cardio3
2011-01-29T20:14:00,162,cardio4
2011-01-29T20:16:30,232,cardio5
2011-01-29T20:19:00,14,strength4
2011-01-29T20:22:30,166,cardio5
2011-01-29T20:26:00,320,cardio4
2011-01-29T20:28:00,238,strength4
2011-01-29T20:29:00,283,cardio5
2011-01-29T20:35:30,69,cardio5
2011-01-29T20:36:30,316,cardio3
2011-01-29T20:38:00,247,cardio1
2011-01-29T20:39:30,323,cardio2
2011-01-29T20:45:30,166,cardio4
2011-01-29T20:49:30,128,cardio2
2011-01-29T20:50:00,238,strength2
2011-01-29T21:03:00,320,cardio2
2011-01-29T21:07:00,14,cardio2
2011-01-29T21:07:30,147,cardio2
2011-01-29T21:15:00,247,cardio4
2011-01-29T21:17:30,147,strength1
2011-01-29T21:20:30,167,cardio3
2011-01-29T21:21:30,147,strength3
2011-01-29T21:21:30,99,cardio2
2011-01-29T21:22:30,257,cardio3
2011-01-29T21:24:00,247,strength1
2011-01-29T21:24:30,128,cardio3
2011-01-29T21:24:30,246,cardio5
2011-01-29T21:27:30,281,cardio4
2011-01-29T21:32:30,99,strength1
2011-01-29T21:35:00,247,strength2
2011-01-29T21:35:30,267,cardio1
2011-01-29T21:39:30,268,cardio5
2011-01-29T21:40:00,291,cardio4
2011-01-29T21:47:30,167,cardio1
2011-01-29T21:48:00,63,cardio2
2011-01-29T21:50:30,23,cardio4
2011-01-29T21:54:30,257,cardio4
2011-01-29T21:55:30,267,cardio4
2011-01-29T22:00:00,63,strength1
2011-01-29T22:00:30,78,strength2
2011-01-29T22:02:30,281,cardio3
2011-01-29T22:05:30,147,cardio3
2011-01-29T22:07:30,179,cardio5
2011-01-29T22:09:30,78,strength1
2011-01-29T22:11:30,129,cardio5
2011-01-29T22:13:30,267,cardio2
2011-01-29T22:18:30,128,cardio5
2011-01-29T22:19:30,179,strength2
2011-01-29T22:21:30,267,strength2
2011-01-29T22:24:00,247,cardio3
2011-01-29T22:24:00,291,cardio5
2011-01-29T22:27:00,345,strength1
2011-01-29T22:35:30,99,cardio3
2011-01-29T22:38:30,147,cardio4
2011-01-29T22:39:30,78,cardio2
2011-01-29T22:45:00,190,strength3
2011-01-29T22:47:30,303,cardio2
2011-01-29T22:48:00,291,cardio1
2011-01-29T22:49:30,267,cardio3
2011-01-29T22:52:00,63,cardio1
2011-01-29T22:52:30,167,cardio5
2011-01-29T22:55:00,301,cardio3
2011-01-29T22:57:00,190,strength1
2011-01-29T23:06:00,291,cardio2
2011-01-29T23:13:00,345,cardio2
2011-01-29T23:14:30,179,cardio3
2011-01-29T23:17:00,190,strength4
2011-01-30T00:08:00,345,cardio1
2011-01-30T00:08:30,78,cardio5
2011-01-30T00:20:30,305,cardio5
2011-01-30T00:45:30,303,cardio5
2011-01-30T01:23:30,24,strength2
2011-01-30T01:24:30,100,cardio2
2011-01-30T01:36:30,24,strength1
2011-01-30T02:11:30,100,cardio3
2011-01-30T02:19:30,100,strength1
2011-01-30T02:37:30,24,cardio3
2011-01-30T04:06:00,259,cardio5
2011-01-30T05:19:30,101,strength1
2011-01-30T05:40:30,100,strength3
2011-01-30T05:58:30,203,cardio4
2011-01-30T06:07:00,199,strength5
2011-01-30T06:07:30,203,strength2
2011-01-30T06:09:30,101,cardio1
2011-01-30T06:14:30,203,strength1
2011-01-30T06:19:00,199,strength4
2011-01-30T06:24:00,248,cardio4
2011-01-30T06:26:00,199,strength1
2011-01-30T06:26:30,100,cardio3
2011-01-30T06:53:30,203,cardio3
2011-01-30T06:55:30,100,cardio2
2011-01-30T06:56:00,223,strength1
2011-01-30T07:10:00,248,cardio5
2011-01-30T07:12:00,199,cardio3
2011-01-30T07:17:00,248,strength5
2011-01-30T07:26:00,223,cardio2
2011-01-30T07:30:00,223,strength3
2011-01-30T07:35:00,248,cardio2
2011-01-30T07:46:00,254,strength1
2011-01-30T07:48:30,256,strength4
2011-01-30T07:58:00,223,cardio1
2011-01-30T08:02:30,100,cardio5
2011-01-30T08:02:30,256,strength1
2011-01-30T08:08:00,254,cardio2
2011-01-30T08:09:00,280,strength1
2011-01-30T08:11:00,254,strength3
2011-01-30T08:14:00,277,cardio2
2011-01-30T08:15:00,209,strength3
2011-01-30T08:18:00,281,strength1
2011-01-30T08:19:00,254,strength5
2011-01-30T08:19:30,256,strength2
2011-01-30T08:20:00,280,strength2
2011-01-30T08:24:30,256,strength3
2011-01-30T08:35:00,170,cardio2
2011-01-30T08:38:30,256,strength5
2011-01-30T08:40:00,254,cardio1
2011-01-30T08:44:00,281,cardio1
2011-01-30T08:44:30,56,strength2
2011-01-30T08:46:00,170,strength1
2011-01-30T08:49:00,91,strength1
2011-01-30T08:52:30,56,strength1
2011-01-30T09:00:00,15,strength2
2011-01-30T09:00:00,280,cardio4
2011-01-30T09:02:00,91,strength2
2011-01-30T09:07:30,77,cardio3
2011-01-30T09:08:00,262,cardio3
2011-01-30T09:10:00,281,cardio4
2011-01-30T09:10:30,321,strength1
2011-01-30T09:12:00,209,cardio2
2011-01-30T09:14:00,277,cardio3
2011-01-30T09:19:00,15,strength4
2011-01-30T09:20:30,56,cardio4
2011-01-30T09:22:00,297,strength1
2011-01-30T09:24:00,254,cardio3
2011-01-30T09:33:30,77,cardio1
2011-01-30T09:34:30,321,cardio1
2011-01-30T09:35:00,170,cardio1
2011-01-30T09:38:00,188,strength2
2011-01-30T09:41:30,141,strength2
2011-01-30T09:43:30,137,strength4
2011-01-30T09:45:00,88,cardio2
2011-01-30T09:46:30,141,strength3
2011-01-30T09:48:00,170,strength2
2011-01-30T09:48:30,127,strength3
2011-01-30T09:53:30,256,cardio3
2011-01-30T09:54:00,88,strength1
2011-01-30T09:54:30,137,strength1
2011-01-30T09:54:30,56,cardio3
2011-01-30T09:57:30,77,cardio4
2011-01-30T09:58:30,141,strength1
2011-01-30T09:58:30,321,cardio4
2011-01-30T09:59:30,249,strength1
2011-01-30T10:02:30,127,strength2
2011-01-30T10:03:30,183,cardio3
2011-01-30T10:04:30,77,strength1
2011-01-30T10:09:30,137,strength5
2011-01-30T10:09:30,201,strength1
2011-01-30T10:11:30,325,strength1
2011-01-30T10:12:30,77,strength2
2011-01-30T10:13:30,127,strength1
2011-01-30T10:14:00,297,cardio1
2011-01-30T10:14:30,141,strength4
2011-01-30T10:15:30,137,strength3
2011-01-30T10:18:00,136,cardio1
2011-01-30T10:21:00,209,cardio3
2011-01-30T10:23:00,188,cardio4
2011-01-30T10:25:00,91,cardio5
2011-01-30T10:27:30,141,strength5
2011-01-30T10:28:30,127,strength4
2011-01-30T10:31:00,88,cardio1
2011-01-30T10:32:30,274,strength1
2011-01-30T10:34:30,321,cardio3
2011-01-30T10:35:00,188,strength1
2011-01-30T10:39:30,325,cardio1
2011-01-30T10:40:00,170,cardio3
2011-01-30T10:42:00,291,strength2
2011-01-30T10:43:30,321,strength2
2011-01-30T10:45:30,236,cardio3
2011-01-30T10:46:30,249,cardio3
2011-01-30T10:46:30,274,strength4
2011-01-30T10:51:30,321,strength5
2011-01-30T10:52:30,201,cardio3
2011-01-30T10:59:00,305,cardio2
2011-01-30T10:59:30,274,strength5
2011-01-30T11:01:30,137,cardio1
2011-01-30T11:03:30,274,strength3
2011-01-30T11:04:30,325,cardio4
2011-01-30T11:06:00,305,strength3
2011-01-30T11:07:00,136,cardio4
2011-01-30T11:07:30,159,strength2
2011-01-30T11:14:30,274,strength2
2011-01-30T11:16:30,159,strength1
2011-01-30T11:21:30,201,cardio4
2011-01-30T11:22:00,136,strength2
2011-01-30T11:22:00,291,cardio5
2011-01-30T11:25:00,156,strength1
2011-01-30T11:25:30,249,cardio4
2011-01-30T11:28:30,121,cardio5
2011-01-30T11:33:00,188,cardio1
2011-01-30T11:33:30,212,cardio1
2011-01-30T11:34:30,183,cardio5
2011-01-30T11:34:30,325,cardio3
2011-01-30T11:40:30,321,cardio5
2011-01-30T11:41:30,325,strength2
2011-01-30T11:42:00,291,cardio1
2011-01-30T11:45:30,307,cardio5
2011-01-30T11:46:30,154,cardio1
2011-01-30T11:47:30,254,strength1
2011-01-30T11:49:30,106,strength3
2011-01-30T11:51:30,190,strength3
2011-01-30T11:52:30,48,strength1
2011-01-30T11:54:30,159,cardio1
2011-01-30T11:56:30,307,strength5
2011-01-30T11:58:30,141,cardio5
2011-01-30T12:00:00,291,cardio2
2011-01-30T12:04:30,257,strength1
2011-01-30T12:05:30,190,strength1
2011-01-30T12:06:30,254,cardio2
2011-01-30T12:07:30,159,strength5
2011-01-30T12:08:30,106,strength4
2011-01-30T12:11:00,156,cardio2
2011-01-30T12:11:30,159,strength3
2011-01-30T12:12:30,346,cardio3
2011-01-30T12:15:30,121,cardio1
2011-01-30T12:15:30,257,strength2
2011-01-30T12:15:30,331,cardio2
2011-01-30T12:15:30,349,cardio4
2011-01-30T12:17:00,305,cardio1
2011-01-30T12:19:00,199,strength5
2011-01-30T12:21:00,291,cardio4
2011-01-30T12:22:30,106,strength2
2011-01-30T12:22:30,154,cardio2
2011-01-30T12:24:30,48,cardio2
2011-01-30T12:26:00,261,strength1
2011-01-30T12:26:30,159,strength4
2011-01-30T12:26:30,349,strength1
2011-01-30T12:27:30,190,strength4
2011-01-30T12:28:30,325,cardio5
2011-01-30T12:29:00,199,strength2
2011-01-30T12:31:30,236,cardio5
2011-01-30T12:32:00,199,strength3
2011-01-30T12:33:00,8,strength1
2011-01-30T12:35:30,100,cardio2
2011-01-30T12:39:00,320,strength1
2011-01-30T12:39:30,106,strength5
2011-01-30T12:39:30,274,cardio5
2011-01-30T12:41:30,307,cardio3
2011-01-30T12:42:00,25,strength2
2011-01-30T12:44:00,199,strength4
2011-01-30T12:46:00,238,strength5
2011-01-30T12:48:30,346,cardio2
2011-01-30T12:49:30,257,cardio1
2011-01-30T12:50:30,253,strength1
2011-01-30T12:50:30,254,cardio5
2011-01-30T12:52:00,25,strength1
2011-01-30T12:53:00,199,strength1
2011-01-30T12:53:00,8,cardio2
2011-01-30T12:53:30,288,cardio3
2011-01-30T12:57:30,254,strength2
2011-01-30T12:59:30,185,cardio4
2011-01-30T13:00:30,254,strength3
2011-01-30T13:02:30,130,strength1
2011-01-30T13:04:30,48,cardio4
2011-01-30T13:05:00,238,strength2
2011-01-30T13:05:30,288,strength1
2011-01-30T13:11:00,320,cardio2
2011-01-30T13:14:00,4,strength3
2011-01-30T13:15:00,290,cardio3
2011-01-30T13:18:00,156,cardio3
2011-01-30T13:18:00,8,cardio1
2011-01-30T13:23:30,257,cardio4
2011-01-30T13:24:00,238,strength1
2011-01-30T13:27:30,349,cardio3
2011-01-30T13:29:00,215,strength2
2011-01-30T13:29:00,4,strength5
2011-01-30T13:31:00,238,strength3
2011-01-30T13:32:00,191,strength1
2011-01-30T13:32:00,261,cardio3
2011-01-30T13:33:30,275,strength1
2011-01-30T13:38:00,210,strength3
2011-01-30T13:38:30,331,cardio3
2011-01-30T13:39:30,100,cardio5
2011-01-30T13:39:30,329,strength1
2011-01-30T13:40:30,349,strength2
2011-01-30T13:41:30,253,cardio2
2011-01-30T13:42:00,4,strength1
2011-01-30T13:42:30,319,strength1
2011-01-30T13:43:00,243,strength1
2011-01-30T13:43:30,130,cardio2
2011-01-30T13:44:00,215,strength1
2011-01-30T13:44:00,98,cardio2
2011-01-30T13:45:00,97,strength2
2011-01-30T13:46:00,199,cardio5
2011-01-30T13:47:30,253,strength3
2011-01-30T13:49:00,290,cardio2
2011-01-30T13:50:00,215,strength3
2011-01-30T13:52:00,204,cardio3
2011-01-30T13:52:30,294,cardio3
2011-01-30T13:53:00,25,cardio3
2011-01-30T13:54:00,8,cardio3
2011-01-30T13:56:00,98,strength1
2011-01-30T13:59:00,191,cardio4
2011-01-30T13:59:30,130,strength2
2011-01-30T13:59:30,288,cardio4
2011-01-30T14:01:30,303,cardio3
2011-01-30T14:04:00,57,cardio5
2011-01-30T14:05:30,106,cardio3
2011-01-30T14:07:30,303,strength3
2011-01-30T14:08:00,191,strength2
2011-01-30T14:11:30,31,strength1
2011-01-30T14:12:30,185,cardio3
2011-01-30T14:15:00,215,strength4
2011-01-30T14:17:00,57,strength4
2011-01-30T14:18:30,318,strength1
2011-01-30T14:18:30,86,strength2
2011-01-30T14:21:00,261,cardio1
2011-01-30T14:25:00,320,cardio5
2011-01-30T14:26:30,86,strength5
2011-01-30T14:29:00,97,cardio3
2011-01-30T14:30:00,4,cardio1
2011-01-30T14:30:30,334,cardio3
2011-01-30T14:31:00,215,strength5
2011-01-30T14:31:30,31,cardio4
2011-01-30T14:31:30,319,cardio2
2011-01-30T14:31:30,329,cardio4
2011-01-30T14:35:30,86,strength4
2011-01-30T14:37:00,143,cardio3
2011-01-30T14:37:00,191,cardio1
2011-01-30T14:38:00,243,cardio2
2011-01-30T14:38:00,97,strength1
2011-01-30T14:41:30,86,strength1
2011-01-30T14:43:00,143,strength3
2011-01-30T14:44:30,86,strength3
2011-01-30T14:48:00,57,cardio1
2011-01-30T14:48:30,275,cardio3
2011-01-30T14:48:30,299,cardio2
2011-01-30T14:50:00,342,strength1
2011-01-30T14:51:00,204,cardio4
2011-01-30T14:52:30,130,cardio1
2011-01-30T14:54:30,313,cardio1
2011-01-30T15:02:30,299,strength1
2011-01-30T15:03:30,318,cardio3
2011-01-30T15:05:00,210,cardio5
2011-01-30T15:05:00,290,cardio5
2011-01-30T15:06:00,32,cardio4
2011-01-30T15:06:00,97,cardio4
2011-01-30T15:08:30,31,cardio3
2011-01-30T15:10:00,342,cardio2
2011-01-30T15:11:00,203,strength1
2011-01-30T15:15:30,31,strength2
2011-01-30T15:16:30,196,cardio3
2011-01-30T15:19:30,329,cardio2
2011-01-30T15:20:30,163,cardio4
2011-01-30T15:22:00,143,cardio2
2011-01-30T15:24:30,299,strength4
2011-01-30T15:25:00,233,strength2
2011-01-30T15:27:00,311,strength1
2011-01-30T15:28:30,253,cardio5
2011-01-30T15:30:00,327,strength2
2011-01-30T15:32:00,97,cardio1
2011-01-30T15:33:00,315,cardio5
2011-01-30T15:35:00,155,cardio5
2011-01-30T15:36:30,86,cardio5
2011-01-30T15:37:00,315,strength3
2011-01-30T15:39:00,203,cardio4
2011-01-30T15:39:00,98,cardio5
2011-01-30T15:39:30,318,cardio1
2011-01-30T15:40:30,31,cardio1
2011-01-30T15:41:00,311,strength2
2011-01-30T15:45:00,243,cardio4
2011-01-30T15:48:00,32,cardio3
2011-01-30T15:51:30,31,strength4
2011-01-30T15:54:00,1,strength1
2011-01-30T15:57:00,342,cardio5
2011-01-30T16:02:30,196,cardio4
2011-01-30T16:03:00,233,cardio3
2011-01-30T16:05:00,1,strength4
2011-01-30T16:05:00,155,cardio2
2011-01-30T16:06:00,233,strength3
2011-01-30T16:08:00,114,cardio3
2011-01-30T16:08:00,155,strength3
2011-01-30T16:09:00,60,strength2
2011-01-30T16:12:30,318,cardio4
2011-01-30T16:13:00,203,cardio3
2011-01-30T16:14:00,1,strength2
2011-01-30T16:14:00,311,cardio4
2011-01-30T16:16:30,329,cardio1
2011-01-30T16:19:00,45,cardio4
2011-01-30T16:21:00,1,strength5
2011-01-30T16:21:00,60,strength1
2011-01-30T16:22:00,184,cardio4
2011-01-30T16:22:00,327,cardio3
2011-01-30T16:27:00,281,strength2
2011-01-30T16:30:00,52,strength2
2011-01-30T16:32:30,313,cardio5
2011-01-30T16:36:00,119,cardio5
2011-01-30T16:38:00,42,strength1
2011-01-30T16:38:30,113,cardio4
2011-01-30T16:40:30,238,strength5
2011-01-30T16:44:30,165,cardio2
2011-01-30T16:52:30,113,strength1
2011-01-30T16:53:00,1,cardio3
2011-01-30T16:53:00,155,cardio3
2011-01-30T16:53:00,281,cardio1
2011-01-30T16:55:00,52,cardio2
2011-01-30T16:55:30,29,cardio2
2011-01-30T16:57:00,311,cardio3
2011-01-30T16:57:00,42,cardio2
2011-01-30T16:58:00,233,cardio5
2011-01-30T16:59:00,52,strength3
2011-01-30T17:01:00,281,strength1
2011-01-30T17:01:30,238,strength4
2011-01-30T17:02:00,323,cardio2
2011-01-30T17:02:00,60,cardio4
2011-01-30T17:03:30,275,strength2
2011-01-30T17:05:00,42,strength4
2011-01-30T17:08:00,42,strength3
2011-01-30T17:14:00,42,strength5
2011-01-30T17:16:30,165,cardio4
2011-01-30T17:18:00,184,cardio1
2011-01-30T17:19:30,238,strength2
2011-01-30T17:19:30,56,cardio4
2011-01-30T17:24:30,165,strength1
2011-01-30T17:28:00,114,cardio5
2011-01-30T17:31:30,3,cardio3
2011-01-30T17:33:00,311,cardio1
2011-01-30T17:33:30,165,strength5
2011-01-30T17:35:30,166,cardio4
2011-01-30T17:40:00,42,cardio1
2011-01-30T17:43:30,56,cardio1
2011-01-30T17:44:00,281,cardio3
2011-01-30T17:44:30,165,strength4
2011-01-30T17:45:00,60,cardio1
2011-01-30T17:46:30,257,strength1
2011-01-30T17:48:00,52,cardio3
2011-01-30T17:48:30,23,cardio4
2011-01-30T17:50:30,59,cardio2
2011-01-30T17:51:30,32,cardio5
2011-01-30T17:53:00,221,cardio3
2011-01-30T17:57:30,59,strength1
2011-01-30T18:02:30,99,strength4
2011-01-30T18:03:30,207,cardio4
2011-01-30T18:04:30,275,cardio4
2011-01-30T18:06:00,45,cardio5
2011-01-30T18:08:30,247,cardio4
2011-01-30T18:09:00,262,cardio4
2011-01-30T18:13:30,99,strength1
2011-01-30T18:17:30,275,strength1
2011-01-30T18:19:30,166,cardio5
2011-01-30T18:20:30,334,cardio5
2011-01-30T18:21:00,42,cardio5
2011-01-30T18:25:30,257,cardio3
2011-01-30T18:26:00,323,cardio3
2011-01-30T18:27:30,59,cardio4
2011-01-30T18:28:00,52,cardio4
2011-01-30T18:29:00,317,strength1
2011-01-30T18:29:00,42,strength2
2011-01-30T18:34:30,156,cardio2
2011-01-30T18:38:30,166,cardio2
2011-01-30T18:39:00,318,cardio4
2011-01-30T18:40:30,207,cardio3
2011-01-30T18:45:30,156,strength1
2011-01-30T18:48:00,318,strength1
2011-01-30T18:50:30,109,cardio1
2011-01-30T18:52:00,264,cardio3
2011-01-30T18:53:30,99,cardio2
2011-01-30T18:58:30,156,strength2
2011-01-30T18:59:00,262,cardio2
2011-01-30T18:59:00,318,strength2
2011-01-30T18:59:30,247,cardio3
2011-01-30T19:00:30,109,strength2
2011-01-30T19:00:30,166,cardio1
2011-01-30T19:03:30,257,cardio4
2011-01-30T19:08:00,317,cardio2
2011-01-30T19:09:30,109,strength1
2011-01-30T19:09:30,207,cardio1
2011-01-30T19:09:30,247,strength1
2011-01-30T19:10:00,49,cardio4
2011-01-30T19:17:00,76,strength1
2011-01-30T19:17:30,207,strength2
2011-01-30T19:19:30,247,strength2
2011-01-30T19:22:00,328,strength1
2011-01-30T19:24:30,207,strength1
2011-01-30T19:35:00,328,strength2
2011-01-30T19:36:00,318,cardio1
2011-01-30T19:38:00,248,cardio2
2011-01-30T19:38:30,156,cardio1
2011-01-30T19:38:30,249,strength2
2011-01-30T19:44:00,162,cardio4
2011-01-30T19:47:30,249,strength1
2011-01-30T19:49:30,174,cardio2
2011-01-30T19:49:30,99,cardio3
2011-01-30T19:50:30,109,cardio4
2011-01-30T19:50:30,130,strength1
2011-01-30T19:52:00,318,strength4
2011-01-30T20:01:00,76,cardio2
2011-01-30T20:05:00,90,cardio3
2011-01-30T20:05:30,174,strength1
2011-01-30T20:07:30,129,cardio5
2011-01-30T20:08:00,248,cardio3
2011-01-30T20:11:30,53,strength2
2011-01-30T20:14:00,250,cardio4
2011-01-30T20:14:00,328,cardio4
2011-01-30T20:14:30,207,cardio5
2011-01-30T20:22:00,94,strength5
2011-01-30T20:22:30,45,cardio2
2011-01-30T20:24:30,174,strength2
2011-01-30T20:24:30,284,strength3
2011-01-30T20:27:00,94,strength3
2011-01-30T20:29:00,248,cardio4
2011-01-30T20:31:30,130,cardio2
2011-01-30T20:32:30,174,strength3
2011-01-30T20:35:30,249,cardio3
2011-01-30T20:36:00,318,cardio3
2011-01-30T20:36:30,109,cardio3
2011-01-30T20:38:00,250,cardio1
2011-01-30T20:42:30,24,cardio1
2011-01-30T20:44:00,90,cardio2
2011-01-30T20:44:00,94,strength2
2011-01-30T20:49:30,130,strength2
2011-01-30T20:52:30,215,strength3
2011-01-30T20:54:00,248,cardio1
2011-01-30T20:54:00,286,cardio2
2011-01-30T20:54:30,130,strength3
2011-01-30T20:57:00,94,strength1
2011-01-30T21:03:30,34,strength1
2011-01-30T21:07:30,249,cardio4
2011-01-30T21:09:30,215,strength1
2011-01-30T21:15:00,250,cardio3
2011-01-30T21:21:30,45,cardio4
2011-01-30T21:22:00,250,strength2
2011-01-30T21:23:30,284,cardio4
2011-01-30T21:24:30,174,cardio4
2011-01-30T21:27:30,215,strength2
2011-01-30T21:28:00,250,strength1
2011-01-30T21:30:30,34,cardio2
2011-01-30T21:34:30,251,cardio3
2011-01-30T21:38:30,53,cardio5
2011-01-30T21:40:00,94,cardio2
2011-01-30T21:43:30,284,strength5
2011-01-30T21:45:30,87,cardio5
2011-01-30T21:50:30,215,strength5
2011-01-30T21:58:00,286,cardio3
2011-01-30T21:58:30,284,strength1
2011-01-30T22:08:30,156,cardio2
2011-01-30T22:16:30,215,strength4
2011-01-30T22:23:30,284,strength4
2011-01-30T22:26:30,87,cardio3
2011-01-30T22:29:30,34,cardio5
2011-01-30T22:47:30,87,cardio2
2011-01-30T22:50:30,87,strength3
2011-01-30T22:51:30,188,strength1
2011-01-30T22:57:30,34,cardio1
2011-01-30T23:01:30,87,strength4
2011-01-30T23:35:30,156,cardio5
2011-01-30T23:43:00,153,cardio4
2011-01-30T23:45:30,188,cardio4
2011-01-30T23:55:00,153,strength2
2011-01-31T00:32:30,188,cardio1
2011-01-31T00:37:00,153,cardio3
2011-01-31T00:55:00,204,cardio5
2011-01-31T01:27:00,268,cardio5
2011-01-31T01:44:30,188,cardio3
2011-01-31T04:11:00,222,cardio3
2011-01-31T04:48:00,222,cardio2
2011-01-31T04:49:00,124,strength3
2011-01-31T04:57:00,124,strength1
2011-01-31T05:00:00,181,strength1
2011-01-31T05:05:00,124,strength2
2011-01-31T05:13:00,84,cardio5
2011-01-31T05:17:00,84,strength3
2011-01-31T05:18:00,124,strength4
2011-01-31T05:38:30,241,cardio1
2011-01-31T05:39:00,287,strength3
2011-01-31T05:40:00,139,cardio2
2011-01-31T05:46:00,84,cardio2
2011-01-31T05:48:30,329,cardio2
2011-01-31T05:51:00,181,cardio4
2011-01-31T05:51:00,316,cardio2
2011-01-31T05:52:00,139,strength2
2011-01-31T05:52:00,287,strength5
2011-01-31T06:01:00,316,strength1
2011-01-31T06:03:30,100,cardio2
2011-01-31T06:04:00,139,strength4
2011-01-31T06:08:00,181,strength2
2011-01-31T06:11:00,231,strength3
2011-01-31T06:13:30,53,strength5
2011-01-31T06:18:30,241,cardio2
2011-01-31T06:19:00,124,cardio5
2011-01-31T06:21:00,231,strength1
2011-01-31T06:26:30,53,strength2
2011-01-31T06:27:00,124,strength5
2011-01-31T06:32:30,128,cardio1
2011-01-31T06:36:30,128,strength3
2011-01-31T06:37:00,316,cardio4
2011-01-31T06:40:30,318,cardio4
2011-01-31T06:41:30,329,cardio1
2011-01-31T06:43:30,53,strength4
2011-01-31T06:45:30,100,cardio3
2011-01-31T06:48:00,287,cardio3
2011-01-31T06:49:30,318,strength2
2011-01-31T06:50:00,346,cardio5
2011-01-31T06:53:00,124,cardio1
2011-01-31T06:55:00,231,cardio1
2011-01-31T06:55:30,100,strength1
2011-01-31T06:57:00,139,cardio3
2011-01-31T06:57:30,318,strength1
2011-01-31T07:03:00,287,strength4
2011-01-31T07:06:30,128,cardio2
